timesteps,episode,success
27597,1869,1
27600,1870,1
27602,1871,1
27606,1872,1
27609,1873,1
27613,1874,1
27618,1875,1
27621,1876,1
27625,1877,1
27631,1878,1
27633,1879,1
27636,1880,1
27640,1881,1
27643,1882,1
27646,1883,1
27650,1884,1
27657,1885,1
27661,1886,1
27662,1887,1
27663,1888,1
27667,1889,1
27671,1890,1
27676,1891,1
27678,1892,1
27681,1893,1
27685,1894,1
27688,1895,1
27689,1896,1
27693,1897,1
27695,1898,1
27700,1899,1
27706,1900,1
27711,1901,1
27712,1902,1
27715,1903,1
27721,1904,1
27725,1905,1
27727,1906,1
27733,1907,1
27734,1908,1
27738,1909,1
27742,1910,1
27745,1911,1
27748,1912,1
27751,1913,1
27754,1914,1
27757,1915,1
27760,1916,1
27762,1917,1
27763,1918,1
27767,1919,1
27771,1920,1
27773,1921,1
27778,1922,1
27779,1923,1
27785,1924,1
27788,1925,1
27791,1926,1
27795,1927,1
27797,1928,1
27800,1929,1
27803,1930,1
27807,1931,1
27819,1932,1
27822,1933,1
27826,1934,1
27829,1935,1
27832,1936,1
27835,1937,1
27841,1938,1
27844,1939,1
27846,1940,1
27850,1941,1
27853,1942,1
27854,1943,1
27856,1944,1
27857,1945,1
27859,1946,1
27863,1947,1
27869,1948,1
27871,1949,1
27875,1950,1
27879,1951,1
27880,1952,1
27885,1953,1
27888,1954,1
27892,1955,1
27906,1956,1
27911,1957,1
27913,1958,1
27918,1959,1
27919,1960,1
27922,1961,1
27924,1962,1
27926,1963,1
27930,1964,1
27935,1965,1
27938,1966,1
27943,1967,1
27947,1968,1
27954,1969,1
27956,1970,1
27961,1971,1
27966,1972,1
27969,1973,1
27970,1974,1
27974,1975,1
27976,1976,1
27982,1977,1
27986,1978,1
27987,1979,1
27992,1980,1
27996,1981,1
28001,1982,1
28004,1983,1
28007,1984,1
28010,1985,1
28013,1986,1
28016,1987,1
28021,1988,1
28025,1989,1
28026,1990,1
28028,1991,1
28031,1992,1
28034,1993,1
28035,1994,1
28038,1995,1
28043,1996,1
28048,1997,1
28051,1998,1
28055,1999,1
28059,2000,1
28061,2001,1
28066,2002,1
28070,2003,1
28073,2004,1
28079,2005,1
28083,2006,1
28085,2007,1
28091,2008,1
28095,2009,1
28096,2010,1
28099,2011,1
28103,2012,1
28106,2013,1
28109,2014,1
28112,2015,1
28115,2016,1
28116,2017,1
28117,2018,1
28121,2019,1
28125,2020,1
28128,2021,1
28131,2022,1
28134,2023,1
28139,2024,1
28141,2025,1
28145,2026,1
28146,2027,1
28147,2028,1
28150,2029,1
28154,2030,1
28157,2031,1
28160,2032,1
28164,2033,1
28167,2034,1
28171,2035,1
28175,2036,1
28179,2037,1
28183,2038,1
28189,2039,1
28193,2040,1
28195,2041,1
28201,2042,1
28204,2043,1
28208,2044,1
28211,2045,1
28215,2046,1
28222,2047,1
28225,2048,1
28227,2049,1
28229,2050,1
28232,2051,1
28234,2052,1
28239,2053,1
28242,2054,1
28244,2055,1
28247,2056,1
28251,2057,1
28254,2058,1
28257,2059,1
28261,2060,1
28263,2061,1
28267,2062,1
28273,2063,1
28276,2064,1
28279,2065,1
28282,2066,1
28284,2067,1
28285,2068,1
28288,2069,1
28293,2070,1
28297,2071,1
28299,2072,1
28301,2073,1
28304,2074,1
28308,2075,1
28312,2076,1
28313,2077,1
28317,2078,1
28321,2079,1
28324,2080,1
28327,2081,1
28329,2082,1
28332,2083,1
28337,2084,1
28342,2085,1
28347,2086,1
28350,2087,1
28358,2088,1
28361,2089,1
28366,2090,1
28369,2091,1
28373,2092,1
28378,2093,1
28381,2094,1
28384,2095,1
28388,2096,1
28392,2097,1
28396,2098,1
28400,2099,1
28404,2100,1
28405,2101,1
28407,2102,1
28411,2103,1
28414,2104,1
28418,2105,1
28422,2106,1
28428,2107,1
28431,2108,1
28437,2109,1
28441,2110,1
28443,2111,1
28444,2112,1
28447,2113,1
28450,2114,1
28454,2115,1
28456,2116,1
28460,2117,1
28463,2118,1
28467,2119,1
28468,2120,1
28472,2121,1
28477,2122,1
28480,2123,1
28484,2124,1
28486,2125,1
28489,2126,1
28492,2127,1
28495,2128,1
28498,2129,1
28502,2130,1
28505,2131,1
28507,2132,1
28511,2133,1
28516,2134,1
28518,2135,1
28521,2136,1
28523,2137,1
28528,2138,1
28529,2139,1
28534,2140,1
28539,2141,1
28542,2142,1
28544,2143,1
28548,2144,1
28551,2145,1
28552,2146,1
28556,2147,1
28559,2148,1
28561,2149,1
28563,2150,1
28566,2151,1
28567,2152,1
28572,2153,1
28574,2154,1
28578,2155,1
28580,2156,1
28584,2157,1
28587,2158,1
28590,2159,1
28592,2160,1
28598,2161,1
28602,2162,1
28603,2163,1
28607,2164,1
28610,2165,1
28613,2166,1
28617,2167,1
28621,2168,1
28624,2169,1
28628,2170,1
28630,2171,1
28634,2172,1
28636,2173,1
28639,2174,1
28644,2175,1
28647,2176,1
28650,2177,1
28653,2178,1
28656,2179,1
28661,2180,1
28662,2181,1
28664,2182,1
28665,2183,1
28666,2184,1
28669,2185,1
28671,2186,1
28675,2187,1
28676,2188,1
28682,2189,1
28688,2190,1
28691,2191,1
28695,2192,1
28700,2193,1
28703,2194,1
28706,2195,1
28708,2196,1
28711,2197,1
28714,2198,1
28717,2199,1
28718,2200,1
28720,2201,1
28723,2202,1
28726,2203,1
28729,2204,1
28733,2205,1
28736,2206,1
28740,2207,1
28744,2208,1
28748,2209,1
28751,2210,1
28753,2211,1
28755,2212,1
28758,2213,1
28759,2214,1
28762,2215,1
28766,2216,1
28770,2217,1
28773,2218,1
28779,2219,1
28783,2220,1
28785,2221,1
28789,2222,1
28792,2223,1
28796,2224,1
28800,2225,1
28802,2226,1
28805,2227,1
28809,2228,1
28812,2229,1
28816,2230,1
28818,2231,1
28822,2232,1
28827,2233,1
28828,2234,1
28829,2235,1
28834,2236,1
28836,2237,1
28838,2238,1
28839,2239,1
28840,2240,1
28842,2241,1
28846,2242,1
28849,2243,1
28853,2244,1
28855,2245,1
28860,2246,1
28861,2247,1
28865,2248,1
28867,2249,1
28870,2250,1
28875,2251,1
28878,2252,1
28880,2253,1
28884,2254,1
28887,2255,1
28891,2256,1
28894,2257,1
28897,2258,1
28900,2259,1
28904,2260,1
28908,2261,1
28910,2262,1
28912,2263,1
28915,2264,1
28918,2265,1
28919,2266,1
28922,2267,1
28925,2268,1
28928,2269,1
28931,2270,1
28933,2271,1
28937,2272,1
28941,2273,1
28946,2274,1
28948,2275,1
28953,2276,1
28956,2277,1
28960,2278,1
28965,2279,1
28968,2280,1
28976,2281,1
28979,2282,1
28982,2283,1
28987,2284,1
28992,2285,1
28995,2286,1
28997,2287,1
29000,2288,1
29003,2289,1
29006,2290,1
29011,2291,1
29016,2292,1
29020,2293,1
29024,2294,1
29028,2295,1
29031,2296,1
29033,2297,1
29036,2298,1
29039,2299,1
29043,2300,1
29047,2301,1
29051,2302,1
29055,2303,1
29061,2304,1
29065,2305,1
29066,2306,1
29069,2307,1
29073,2308,1
29076,2309,1
29080,2310,1
29082,2311,1
29084,2312,1
29088,2313,1
29092,2314,1
29096,2315,1
29100,2316,1
29103,2317,1
29105,2318,1
29109,2319,1
29113,2320,1
29115,2321,1
29118,2322,1
29123,2323,1
29127,2324,1
29130,2325,1
29135,2326,1
29139,2327,1
29145,2328,1
29149,2329,1
29152,2330,1
29156,2331,1
29158,2332,1
29159,2333,1
29162,2334,1
29164,2335,1
29168,2336,1
29172,2337,1
29174,2338,1
29177,2339,1
29180,2340,1
29182,2341,1
29183,2342,1
29187,2343,1
29193,2344,1
29195,2345,1
29198,2346,1
29199,2347,1
29203,2348,1
29204,2349,1
29208,2350,1
29211,2351,1
29214,2352,1
29219,2353,1
29221,2354,1
29223,2355,1
29226,2356,1
29230,2357,1
29237,2358,1
29241,2359,1
29244,2360,1
29247,2361,1
29248,2362,1
29250,2363,1
29254,2364,1
29255,2365,1
29260,2366,1
29262,2367,1
29263,2368,1
29264,2369,1
29267,2370,1
29269,2371,1
29274,2372,1
29277,2373,1
29282,2374,1
29284,2375,1
29287,2376,1
29288,2377,1
29292,2378,1
29294,2379,1
29296,2380,1
29300,2381,1
29302,2382,1
29304,2383,1
29306,2384,1
29311,2385,1
29316,2386,1
29319,2387,1
29322,2388,1
29325,2389,1
29330,2390,1
29332,2391,1
29335,2392,1
29340,2393,1
29344,2394,1
29345,2395,1
29347,2396,1
29352,2397,1
29356,2398,1
29361,2399,1
29365,2400,1
29368,2401,1
29370,2402,1
29371,2403,1
29373,2404,1
29375,2405,1
29377,2406,1
29379,2407,1
29385,2408,1
29389,2409,1
29393,2410,1
29396,2411,1
29400,2412,1
29404,2413,1
29405,2414,1
29409,2415,1
29414,2416,1
29417,2417,1
29421,2418,1
29424,2419,1
29427,2420,1
29432,2421,1
29436,2422,1
29439,2423,1
29443,2424,1
29446,2425,1
29451,2426,1
29454,2427,1
29456,2428,1
29460,2429,1
29463,2430,1
29468,2431,1
29470,2432,1
29474,2433,1
29478,2434,1
29481,2435,1
29485,2436,1
29490,2437,1
29492,2438,1
29495,2439,1
29497,2440,1
29501,2441,1
29502,2442,1
29505,2443,1
29507,2444,1
29509,2445,1
29514,2446,1
29516,2447,1
29519,2448,1
29522,2449,1
29526,2450,1
29530,2451,1
29538,2452,1
29542,2453,1
29543,2454,1
29546,2455,1
29549,2456,1
29554,2457,1
29558,2458,1
29561,2459,1
29565,2460,1
29568,2461,1
29572,2462,1
29575,2463,1
29576,2464,1
29586,2465,1
29591,2466,1
29596,2467,1
29598,2468,1
29599,2469,1
29603,2470,1
29604,2471,1
29606,2472,1
29609,2473,1
29612,2474,1
29614,2475,1
29619,2476,1
29621,2477,1
29622,2478,1
29625,2479,1
29626,2480,1
29628,2481,1
29631,2482,1
29636,2483,1
29638,2484,1
29642,2485,1
29647,2486,1
29649,2487,1
29652,2488,1
29657,2489,1
29661,2490,1
29665,2491,1
29669,2492,1
29672,2493,1
29677,2494,1
29679,2495,1
29680,2496,1
29685,2497,1
29688,2498,1
29692,2499,1
29694,2500,1
29696,2501,1
29698,2502,1
29701,2503,1
29703,2504,1
29707,2505,1
29709,2506,1
29713,2507,1
29717,2508,1
29721,2509,1
29726,2510,1
29730,2511,1
29734,2512,1
29738,2513,1
29741,2514,1
29743,2515,1
29745,2516,1
29747,2517,1
29751,2518,1
29752,2519,1
29756,2520,1
29758,2521,1
29761,2522,1
29763,2523,1
29765,2524,1
29766,2525,1
29770,2526,1
29774,2527,1
29776,2528,1
29779,2529,1
29783,2530,1
29786,2531,1
29789,2532,1
29791,2533,1
29794,2534,1
29798,2535,1
29800,2536,1
29803,2537,1
29804,2538,1
29808,2539,1
29811,2540,1
29813,2541,1
29816,2542,1
29819,2543,1
29825,2544,1
29827,2545,1
29831,2546,1
29835,2547,1
29839,2548,1
29841,2549,1
29845,2550,1
29847,2551,1
29850,2552,1
29852,2553,1
29856,2554,1
29860,2555,1
29863,2556,1
29866,2557,1
29870,2558,1
29871,2559,1
29874,2560,1
29878,2561,1
29882,2562,1
29885,2563,1
29888,2564,1
29892,2565,1
29895,2566,1
29898,2567,1
29901,2568,1
29905,2569,1
29907,2570,1
29910,2571,1
29911,2572,1
29915,2573,1
29920,2574,1
29923,2575,1
29926,2576,1
29927,2577,1
29930,2578,1
29933,2579,1
29937,2580,1
29940,2581,1
29941,2582,1
29946,2583,1
29950,2584,1
29952,2585,1
29955,2586,1
29959,2587,1
29963,2588,1
29967,2589,1
29968,2590,1
29971,2591,1
29976,2592,1
30003,2593,1
30007,2594,1
30008,2595,1
30011,2596,1
30015,2597,1
30018,2598,1
30019,2599,1
30021,2600,1
30023,2601,1
30027,2602,1
30031,2603,1
30032,2604,1
30035,2605,1
30037,2606,1
30039,2607,1
30043,2608,1
30044,2609,1
30048,2610,1
30051,2611,1
30054,2612,1
30056,2613,1
30059,2614,1
30062,2615,1
30063,2616,1
30066,2617,1
30069,2618,1
30071,2619,1
30074,2620,1
30078,2621,1
30081,2622,1
30084,2623,1
30089,2624,1
30092,2625,1
30095,2626,1
30098,2627,1
30101,2628,1
30104,2629,1
30107,2630,1
30110,2631,1
30111,2632,1
30114,2633,1
30117,2634,1
30120,2635,1
30124,2636,1
30128,2637,1
30132,2638,1
30135,2639,1
30139,2640,1
30141,2641,1
30145,2642,1
30150,2643,1
30152,2644,1
30156,2645,1
30158,2646,1
30160,2647,1
30163,2648,1
30165,2649,1
30168,2650,1
30169,2651,1
30172,2652,1
30175,2653,1
30179,2654,1
30182,2655,1
30192,2656,1
30194,2657,1
30196,2658,1
30198,2659,1
30201,2660,1
30202,2661,1
30204,2662,1
30207,2663,1
30210,2664,1
30214,2665,1
30217,2666,1
30221,2667,1
30225,2668,1
30228,2669,1
30230,2670,1
30233,2671,1
30237,2672,1
30241,2673,1
30246,2674,1
30248,2675,1
30250,2676,1
30254,2677,1
30255,2678,1
30258,2679,1
30262,2680,1
30269,2681,1
30274,2682,1
30278,2683,1
30282,2684,1
30285,2685,1
30290,2686,1
30293,2687,1
30296,2688,1
30299,2689,1
30302,2690,1
30305,2691,1
30309,2692,1
30312,2693,1
30313,2694,1
30317,2695,1
30321,2696,1
30324,2697,1
30327,2698,1
30334,2699,1
30336,2700,1
30341,2701,1
30344,2702,1
30348,2703,1
30356,2704,1
30359,2705,1
30361,2706,1
30362,2707,1
30365,2708,1
30368,2709,1
30371,2710,1
30374,2711,1
30377,2712,1
30379,2713,1
30383,2714,1
30387,2715,1
30391,2716,1
30393,2717,1
30397,2718,1
30400,2719,1
30404,2720,1
30407,2721,1
30412,2722,1
30415,2723,1
30418,2724,1
30422,2725,1
30426,2726,1
30430,2727,1
30433,2728,1
30437,2729,1
30440,2730,1
30443,2731,1
30445,2732,1
30447,2733,1
30450,2734,1
30453,2735,1
30457,2736,1
30458,2737,1
30461,2738,1
30464,2739,1
30467,2740,1
30469,2741,1
30473,2742,1
30477,2743,1
30480,2744,1
30483,2745,1
30486,2746,1
30489,2747,1
30492,2748,1
30494,2749,1
30498,2750,1
30500,2751,1
30504,2752,1
30507,2753,1
30512,2754,1
30513,2755,1
30517,2756,1
30521,2757,1
30524,2758,1
30525,2759,1
30529,2760,1
30530,2761,1
30532,2762,1
30536,2763,1
30539,2764,1
30543,2765,1
30546,2766,1
30549,2767,1
30552,2768,1
30554,2769,1
30557,2770,1
30560,2771,1
30564,2772,1
30565,2773,1
30569,2774,1
30572,2775,1
30577,2776,1
30579,2777,1
30583,2778,1
30584,2779,1
30586,2780,1
30588,2781,1
30591,2782,1
30594,2783,1
30598,2784,1
30601,2785,1
30605,2786,1
30608,2787,1
30612,2788,1
30614,2789,1
30615,2790,1
30618,2791,1
30621,2792,1
30624,2793,1
30626,2794,1
30628,2795,1
30631,2796,1
30634,2797,1
30639,2798,1
30642,2799,1
30647,2800,1
30650,2801,1
30655,2802,1
30656,2803,1
30658,2804,1
30660,2805,1
30663,2806,1
30666,2807,1
30670,2808,1
30672,2809,1
30676,2810,1
30679,2811,1
30682,2812,1
30685,2813,1
30689,2814,1
30692,2815,1
30694,2816,1
30699,2817,1
30701,2818,1
30703,2819,1
30706,2820,1
30709,2821,1
30713,2822,1
30714,2823,1
30717,2824,1
30722,2825,1
30726,2826,1
30728,2827,1
30731,2828,1
30734,2829,1
30738,2830,1
30742,2831,1
30751,2832,1
30752,2833,1
30755,2834,1
30759,2835,1
30762,2836,1
30765,2837,1
30767,2838,1
30768,2839,1
30771,2840,1
30775,2841,1
30777,2842,1
30780,2843,1
30783,2844,1
30785,2845,1
30788,2846,1
30792,2847,1
30795,2848,1
30797,2849,1
30800,2850,1
30802,2851,1
30804,2852,1
30809,2853,1
30811,2854,1
30812,2855,1
30817,2856,1
30821,2857,1
30823,2858,1
30825,2859,1
30828,2860,1
30832,2861,1
30834,2862,1
30838,2863,1
30841,2864,1
30845,2865,1
30847,2866,1
30851,2867,1
30854,2868,1
30857,2869,1
30861,2870,1
30864,2871,1
30866,2872,1
30869,2873,1
30873,2874,1
30876,2875,1
30880,2876,1
30883,2877,1
30888,2878,1
30891,2879,1
30893,2880,1
30896,2881,1
30899,2882,1
30902,2883,1
30906,2884,1
30909,2885,1
30911,2886,1
30914,2887,1
30915,2888,1
30917,2889,1
30920,2890,1
30924,2891,1
30925,2892,1
30928,2893,1
30931,2894,1
30939,2895,1
30942,2896,1
30944,2897,1
30947,2898,1
30949,2899,1
30952,2900,1
30956,2901,1
30958,2902,1
30961,2903,1
30964,2904,1
30969,2905,1
30972,2906,1
30974,2907,1
30977,2908,1
30979,2909,1
30981,2910,1
30985,2911,1
30988,2912,1
30990,2913,1
30994,2914,1
30998,2915,1
31000,2916,1
31002,2917,1
31005,2918,1
31008,2919,1
31012,2920,1
31016,2921,1
31020,2922,1
31024,2923,1
31027,2924,1
31031,2925,1
31033,2926,1
31036,2927,1
31042,2928,1
31046,2929,1
31049,2930,1
31052,2931,1
31055,2932,1
31058,2933,1
31061,2934,1
31067,2935,1
31071,2936,1
31072,2937,1
31076,2938,1
31082,2939,1
31085,2940,1
31087,2941,1
31089,2942,1
31093,2943,1
31096,2944,1
31098,2945,1
31099,2946,1
31100,2947,1
31102,2948,1
31103,2949,1
31105,2950,1
31108,2951,1
31112,2952,1
31115,2953,1
31119,2954,1
31122,2955,1
31125,2956,1
31129,2957,1
31132,2958,1
31135,2959,1
31139,2960,1
31140,2961,1
31145,2962,1
31152,2963,1
31157,2964,1
31161,2965,1
31164,2966,1
31168,2967,1
31171,2968,1
31174,2969,1
31178,2970,1
31180,2971,1
31183,2972,1
31185,2973,1
31189,2974,1
31192,2975,1
31194,2976,1
31197,2977,1
31201,2978,1
31203,2979,1
31206,2980,1
31210,2981,1
31213,2982,1
31219,2983,1
31222,2984,1
31225,2985,1
31228,2986,1
31231,2987,1
31235,2988,1
31239,2989,1
31241,2990,1
31242,2991,1
31244,2992,1
31246,2993,1
31248,2994,1
31252,2995,1
31253,2996,1
31254,2997,1
31256,2998,1
31259,2999,1
31261,3000,1
31264,3001,1
31267,3002,1
31271,3003,1
31274,3004,1
31278,3005,1
31281,3006,1
31284,3007,1
31286,3008,1
31290,3009,1
31292,3010,1
31295,3011,1
31299,3012,1
31302,3013,1
31305,3014,1
31307,3015,1
31309,3016,1
31312,3017,1
31316,3018,1
31318,3019,1
31322,3020,1
31325,3021,1
31326,3022,1
31330,3023,1
31332,3024,1
31337,3025,1
31340,3026,1
31342,3027,1
31345,3028,1
31348,3029,1
31351,3030,1
31355,3031,1
31358,3032,1
31361,3033,1
31365,3034,1
31368,3035,1
31371,3036,1
31375,3037,1
31377,3038,1
31381,3039,1
31383,3040,1
31385,3041,1
31388,3042,1
31391,3043,1
31392,3044,1
31393,3045,1
31397,3046,1
31400,3047,1
31402,3048,1
31404,3049,1
31408,3050,1
31411,3051,1
31413,3052,1
31416,3053,1
31418,3054,1
31421,3055,1
31424,3056,1
31426,3057,1
31429,3058,1
31433,3059,1
31436,3060,1
31440,3061,1
31442,3062,1
31444,3063,1
31446,3064,1
31449,3065,1
31452,3066,1
31456,3067,1
31459,3068,1
31463,3069,1
31467,3070,1
31471,3071,1
31473,3072,1
31476,3073,1
31477,3074,1
31480,3075,1
31483,3076,1
31486,3077,1
31490,3078,1
31494,3079,1
31497,3080,1
31498,3081,1
31500,3082,1
31504,3083,1
31507,3084,1
31510,3085,1
31514,3086,1
31515,3087,1
31517,3088,1
31521,3089,1
31523,3090,1
31525,3091,1
31529,3092,1
31533,3093,1
31535,3094,1
31539,3095,1
31543,3096,1
31546,3097,1
31550,3098,1
31554,3099,1
31556,3100,1
31560,3101,1
31563,3102,1
31568,3103,1
31572,3104,1
31575,3105,1
31578,3106,1
31582,3107,1
31586,3108,1
31590,3109,1
31593,3110,1
31595,3111,1
31599,3112,1
31602,3113,1
31606,3114,1
31611,3115,1
31615,3116,1
31616,3117,1
31619,3118,1
31622,3119,1
31625,3120,1
31628,3121,1
31629,3122,1
31630,3123,1
31635,3124,1
31638,3125,1
31641,3126,1
31645,3127,1
31649,3128,1
31652,3129,1
31656,3130,1
31659,3131,1
31663,3132,1
31664,3133,1
31666,3134,1
31670,3135,1
31674,3136,1
31677,3137,1
31678,3138,1
31681,3139,1
31684,3140,1
31687,3141,1
31691,3142,1
31694,3143,1
31698,3144,1
31700,3145,1
31702,3146,1
31705,3147,1
31709,3148,1
31711,3149,1
31714,3150,1
31715,3151,1
31717,3152,1
31720,3153,1
31722,3154,1
31726,3155,1
31729,3156,1
31732,3157,1
31735,3158,1
31739,3159,1
31741,3160,1
31744,3161,1
31747,3162,1
31749,3163,1
31752,3164,1
31756,3165,1
31757,3166,1
31760,3167,1
31762,3168,1
31765,3169,1
31768,3170,1
31770,3171,1
31772,3172,1
31775,3173,1
31776,3174,1
31779,3175,1
31782,3176,1
31786,3177,1
31789,3178,1
31791,3179,1
31795,3180,1
31799,3181,1
31804,3182,1
31808,3183,1
31810,3184,1
31813,3185,1
31816,3186,1
31820,3187,1
31821,3188,1
31825,3189,1
31827,3190,1
31828,3191,1
31831,3192,1
31835,3193,1
31838,3194,1
31841,3195,1
31844,3196,1
31845,3197,1
31846,3198,1
31849,3199,1
31853,3200,1
31858,3201,1
31859,3202,1
31862,3203,1
31864,3204,1
31868,3205,1
31872,3206,1
31875,3207,1
31881,3208,1
31883,3209,1
31885,3210,1
31889,3211,1
31890,3212,1
31892,3213,1
31894,3214,1
31897,3215,1
31901,3216,1
31904,3217,1
31908,3218,1
31911,3219,1
31914,3220,1
31916,3221,1
31919,3222,1
31923,3223,1
31926,3224,1
31930,3225,1
31935,3226,1
31939,3227,1
31941,3228,1
31943,3229,1
31947,3230,1
31948,3231,1
31952,3232,1
31956,3233,1
31958,3234,1
31961,3235,1
31965,3236,1
31969,3237,1
31971,3238,1
31974,3239,1
31976,3240,1
31979,3241,1
31981,3242,1
31983,3243,1
31986,3244,1
31987,3245,1
31988,3246,1
31991,3247,1
31992,3248,1
31995,3249,1
31998,3250,1
32001,3251,1
32004,3252,1
32007,3253,1
32011,3254,1
32013,3255,1
32015,3256,1
32018,3257,1
32022,3258,1
32027,3259,1
32030,3260,1
32033,3261,1
32037,3262,1
32041,3263,1
32045,3264,1
32049,3265,1
32052,3266,1
32055,3267,1
32058,3268,1
32061,3269,1
32064,3270,1
32068,3271,1
32072,3272,1
32078,3273,1
32082,3274,1
32085,3275,1
32088,3276,1
32092,3277,1
32095,3278,1
32099,3279,1
32103,3280,1
32105,3281,1
32109,3282,1
32110,3283,1
32111,3284,1
32114,3285,1
32117,3286,1
32119,3287,1
32121,3288,1
32123,3289,1
32125,3290,1
32127,3291,1
32130,3292,1
32132,3293,1
32133,3294,1
32136,3295,1
32139,3296,1
32141,3297,1
32143,3298,1
32146,3299,1
32149,3300,1
32152,3301,1
32154,3302,1
32157,3303,1
32160,3304,1
32163,3305,1
32165,3306,1
32169,3307,1
32173,3308,1
32176,3309,1
