#{"t_start": 1755965729.7466593, "env_id": "PandaReach-v3"}
r,l,t
-3.0,4,746.712831
-2.0,3,746.791809
-2.0,3,746.857437
-2.0,3,746.923379
-2.0,3,746.991948
0.0,1,747.018605
-2.0,3,747.077974
-3.0,4,747.149703
-1.0,2,747.18527
-2.0,3,747.248127
-2.0,3,747.302474
-1.0,2,747.338546
-1.0,2,747.374566
-2.0,3,747.439955
0.0,1,747.458504
0.0,1,747.477983
-2.0,3,747.532134
-1.0,2,747.574552
-1.0,2,747.611876
-3.0,4,747.684761
-2.0,3,747.740007
-2.0,3,747.806304
-1.0,2,747.843429
-2.0,3,747.897693
-3.0,4,747.970455
-1.0,2,748.020035
-1.0,2,748.067144
-1.0,2,748.111594
-1.0,2,748.156063
-2.0,3,748.232422
-3.0,4,748.321411
-2.0,3,748.388966
-1.0,2,748.494941
-2.0,3,748.577742
-2.0,3,748.645298
-1.0,2,748.689543
-2.0,3,748.758384
-3.0,4,748.857999
-1.0,2,748.901831
-1.0,2,748.945614
-2.0,3,749.011385
-3.0,4,749.111234
-2.0,3,749.177346
-1.0,2,749.221594
-1.0,2,749.26711
-3.0,4,749.366699
-3.0,4,749.455998
-2.0,3,749.524284
0.0,1,749.54697
-1.0,2,749.657356
-4.0,5,749.775737
-2.0,3,749.844998
-4.0,5,749.954334
-2.0,3,750.030421
-3.0,4,750.104547
-2.0,3,750.157262
-2.0,3,750.211757
-2.0,3,750.278175
-2.0,3,750.336223
-3.0,4,750.409365
-1.0,2,750.445692
-2.0,3,750.5086
-2.0,3,750.562626
-2.0,3,750.617514
-3.0,4,750.690983
-2.0,3,750.7545
-2.0,3,750.81015
0.0,1,750.830718
-2.0,3,750.886325
-2.0,3,750.952689
-2.0,3,751.006307
0.0,1,751.025043
-3.0,4,751.110822
-2.0,3,751.187219
-1.0,2,751.233558
-2.0,3,751.29962
-1.0,2,751.346004
-3.0,4,751.444368
-2.0,3,751.512692
-3.0,4,751.602517
-1.0,2,751.647979
-2.0,3,751.722648
-1.0,2,751.768086
0.0,1,751.790444
0.0,1,751.813498
-1.0,2,751.867025
-1.0,2,751.912132
-2.0,3,751.97757
-5.0,6,752.11165
-1.0,2,752.163031
-1.0,2,752.210131
-1.0,2,752.255554
-2.0,3,752.321091
-3.0,4,752.418915
-2.0,3,752.486731
-1.0,2,752.533896
-2.0,3,752.599643
-1.0,2,752.653062
-1.0,2,752.698818
-2.0,3,752.765078
-2.0,3,752.83162
-2.0,3,752.907967
-2.0,3,752.974694
-2.0,3,753.042748
-2.0,3,753.110018
-3.0,4,753.207764
-2.0,3,753.274574
-5.0,6,753.413177
-2.0,3,753.479558
-3.0,4,753.579181
-2.0,3,753.646993
-1.0,2,753.691534
-3.0,4,753.781591
0.0,1,753.809312
-2.0,3,753.87977
-2.0,3,753.948063
-3.0,4,754.034978
-1.0,2,754.087118
-2.0,3,754.141056
-2.0,3,754.194305
-2.0,3,754.248533
-2.0,3,754.312399
-1.0,2,754.35109
-2.0,3,754.405532
-3.0,4,754.477803
-3.0,4,754.560535
-2.0,3,754.615016
-1.0,2,754.652711
-1.0,2,754.689428
-3.0,4,754.768548
-3.0,4,754.841
-1.0,2,754.878874
-1.0,2,754.915137
-3.0,4,754.996211
-3.0,4,755.069332
-2.0,3,755.132114
-3.0,4,755.22062
-2.0,3,755.296881
-2.0,3,755.365055
-1.0,2,755.410149
-3.0,4,755.500852
-2.0,3,755.57644
-3.0,4,755.66576
-1.0,2,755.710069
-3.0,4,755.798048
-1.0,2,755.84962
-1.0,2,755.893875
-2.0,3,755.95965
-2.0,3,756.026387
-3.0,4,756.122631
-3.0,4,756.212149
-1.0,2,756.256938
-3.0,4,756.348144
-2.0,3,756.423597
-1.0,2,756.46804
0.0,1,756.492488
-2.0,3,756.55995
-2.0,3,756.632961
-2.0,3,756.697084
-1.0,2,756.741423
-3.0,4,756.830547
-2.0,3,756.90578
-3.0,4,756.994699
-1.0,2,757.038562
-2.0,3,757.106799
-1.0,2,757.152284
0.0,1,757.172876
-2.0,3,757.226123
-3.0,4,757.296454
-2.0,3,757.360447
-2.0,3,757.417536
-2.0,3,757.470642
-2.0,3,757.524934
-2.0,3,757.587905
-1.0,2,757.62599
-1.0,2,757.662054
-3.0,4,757.735072
-3.0,4,757.817658
-3.0,4,757.889347
-1.0,2,757.925621
-2.0,3,757.980403
0.0,1,758.006304
-2.0,3,758.063929
-1.0,2,758.099917
-3.0,4,758.185703
-3.0,4,758.35896
-2.0,3,758.422101
-3.0,4,758.51055
-3.0,4,758.598994
-1.0,2,758.652212
-1.0,2,758.697244
-2.0,3,758.763312
-1.0,2,758.807974
0.0,1,758.836036
-1.0,2,758.885767
-3.0,4,758.97587
-3.0,4,759.067028
-2.0,3,759.144797
-1.0,2,759.190515
-2.0,3,759.258242
-1.0,2,759.303123
-3.0,4,759.40212
-2.0,3,759.46976
0.0,1,759.492654
-3.0,4,759.58546
-2.0,3,759.660682
-2.0,3,759.727041
-2.0,3,759.794901
-1.0,2,759.839324
-1.0,2,759.893013
-3.0,4,759.982603
-2.0,3,760.048547
-2.0,3,760.115977
-3.0,4,760.215209
-2.0,3,760.282388
-3.0,4,760.372074
-2.0,3,760.437157
-1.0,2,760.489521
-1.0,2,760.534408
-3.0,4,760.62515
-2.0,3,760.691752
-2.0,3,760.767011
-2.0,3,760.87693
-2.0,3,760.942944
-2.0,3,761.009688
0.0,1,761.039069
-2.0,3,761.108478
-1.0,2,761.154563
-1.0,2,761.191022
-2.0,3,761.253786
-3.0,4,761.325538
-2.0,3,761.380461
-2.0,3,761.434795
-2.0,3,761.498571
-1.0,2,761.534764
-2.0,3,761.589495
0.0,1,761.608562
-2.0,3,761.669962
-2.0,3,761.726511
0.0,1,761.74494
-3.0,4,761.818213
-3.0,4,761.899675
-1.0,2,761.935888
-2.0,3,761.990675
-2.0,3,762.046209
-2.0,3,762.109373
-3.0,4,762.185606
-3.0,4,762.27409
-2.0,3,762.345023
-3.0,4,762.438861
-2.0,3,762.50481
-1.0,2,762.549001
-3.0,4,762.638933
-1.0,2,762.693366
-2.0,3,762.759981
-2.0,3,762.826347
-2.0,3,762.894634
-2.0,3,762.972125
-1.0,2,763.016996
-1.0,2,763.061235
-1.0,2,763.105523
-1.0,2,763.159094
0.0,1,763.182161
-3.0,4,763.271107
-1.0,2,763.316739
-3.0,4,763.414999
-2.0,3,763.481673
-1.0,2,763.526068
0.0,1,763.550716
-1.0,2,763.603757
-2.0,3,763.672616
-2.0,3,763.739883
-3.0,4,763.830028
-2.0,3,763.906858
-2.0,3,763.973609
-1.0,2,764.018131
-2.0,3,764.085578
-3.0,4,764.186726
-1.0,2,764.236838
-1.0,2,764.281533
-2.0,3,764.350164
-2.0,3,764.425113
-2.0,3,764.491581
-2.0,3,764.558378
-3.0,4,764.647892
-2.0,3,764.723202
-3.0,4,764.813133
-1.0,2,764.858718
-3.0,4,764.947348
-1.0,2,765.001131
-3.0,4,765.090895
-1.0,2,765.134991
-1.0,2,765.180381
-2.0,3,765.255716
-2.0,3,765.321949
-1.0,2,765.369309
-2.0,3,765.435781
-1.0,2,765.489104
-3.0,4,765.579762
0.0,1,765.602627
-2.0,3,765.668293
-3.0,4,765.767154
-1.0,2,765.811719
-1.0,2,765.856387
-2.0,3,765.921778
-1.0,2,765.974107
-3.0,4,766.062816
-3.0,4,766.153415
-2.0,3,766.218766
-1.0,2,766.27125
-1.0,2,766.31781
-2.0,3,766.386253
-2.0,3,766.452892
-1.0,2,766.507122
-3.0,4,766.596136
-1.0,2,766.641955
-1.0,2,766.686902
0.0,1,766.717113
-3.0,4,766.807765
-3.0,4,766.915715
-3.0,4,767.005656
-2.0,3,767.081769
-2.0,3,767.148187
-2.0,3,767.215621
-2.0,3,767.269993
-1.0,2,767.317675
-2.0,3,767.374717
-2.0,3,767.427503
-2.0,3,767.482029
-2.0,3,767.54598
0.0,1,767.564601
0.0,1,767.583409
-1.0,2,767.619462
-1.0,2,767.661619
-3.0,4,767.735424
-1.0,2,767.771493
-2.0,3,767.827147
0.0,1,767.850678
-1.0,2,767.890962
-2.0,3,767.945142
-3.0,4,768.018024
-3.0,4,768.097849
-2.0,3,768.152523
-1.0,2,768.189667
-2.0,3,768.246
-2.0,3,768.321573
-2.0,3,768.392548
-3.0,4,768.480896
-3.0,4,768.56921
-3.0,4,768.666242
-3.0,4,768.75492
-3.0,4,768.84417
-2.0,3,768.912494
-3.0,4,769.008813
-1.0,2,769.054663
-2.0,3,769.12231
0.0,1,769.145482
-2.0,3,769.22212
-1.0,2,769.266456
-1.0,2,769.311955
0.0,1,769.335884
-2.0,3,769.415675
0.0,1,769.438308
-2.0,3,769.504856
-2.0,3,769.573451
-3.0,4,769.669173
-1.0,2,769.714149
-1.0,2,769.758872
-3.0,4,769.848577
-2.0,3,769.925033
-2.0,3,769.992309
-1.0,2,770.037713
-2.0,3,770.104882
0.0,1,770.132308
-3.0,4,770.223838
-2.0,3,770.284387
-2.0,3,770.339257
-2.0,3,770.403586
-3.0,4,770.477044
-2.0,3,770.53146
-2.0,3,770.586899
-1.0,2,770.632417
-3.0,4,770.706674
-2.0,3,770.760284
-1.0,2,770.796674
-3.0,4,770.876478
-1.0,2,770.913918
-2.0,3,770.968935
-2.0,3,771.023582
-2.0,3,771.086356
-3.0,4,771.160389
-1.0,2,771.200233
-1.0,2,771.236365
0.0,1,771.259131
0.0,1,771.284897
-1.0,2,771.330408
-1.0,2,771.375578
-3.0,4,771.471951
-1.0,2,771.518106
-1.0,2,771.563972
-3.0,4,771.652496
-2.0,3,771.802486
-2.0,3,771.867185
-3.0,4,771.95902
-1.0,2,772.009722
-3.0,4,772.121842
-2.0,3,772.194961
-2.0,3,772.266506
-3.0,4,772.360164
-2.0,3,772.438607
-2.0,3,772.508919
-2.0,3,772.578342
-3.0,4,772.671699
-3.0,4,772.771626
-1.0,2,772.818821
-3.0,4,772.908817
-2.0,3,772.979616
-2.0,3,773.058843
-3.0,4,773.150603
-2.0,3,773.22249
-1.0,2,773.269119
-2.0,3,773.347906
-3.0,4,773.437963
-1.0,2,773.482195
-2.0,3,773.550408
-2.0,3,773.625009
-3.0,4,773.71525
0.0,1,773.737111
-2.0,3,773.802738
-3.0,4,773.90033
-1.0,2,773.944464
0.0,1,773.967086
-1.0,2,774.011775
-1.0,2,774.065707
-2.0,3,774.130342
-2.0,3,774.196546
-3.0,4,774.283954
-2.0,3,774.36054
-1.0,2,774.406215
-4.0,5,774.516362
-1.0,2,774.561549
-2.0,3,774.637333
-2.0,3,774.704026
0.0,1,774.727679
-2.0,3,774.794195
-3.0,4,774.890249
-3.0,4,774.993989
-3.0,4,775.099687
-2.0,3,775.173668
-2.0,3,775.251974
-2.0,3,775.319193
-3.0,4,775.408811
-1.0,2,775.453103
-1.0,2,775.506064
0.0,1,775.530591
-1.0,2,775.578473
-2.0,3,775.647085
-1.0,2,775.698349
-1.0,2,775.743753
-2.0,3,775.809684
-2.0,3,775.876647
-1.0,2,775.929922
-2.0,3,775.996539
-3.0,4,776.084244
-2.0,3,776.153789
-7.0,8,776.339513
-1.0,2,776.385181
-2.0,3,776.445964
-1.0,2,776.480958
-3.0,4,776.561934
-3.0,4,776.633694
-1.0,2,776.670858
-2.0,3,776.724857
0.0,1,776.747623
0.0,1,776.771705
-2.0,3,776.827425
-2.0,3,776.881725
-1.0,2,776.925016
-2.0,3,776.979823
-3.0,4,777.053033
-2.0,3,777.108845
-3.0,4,777.191859
-2.0,3,777.246052
-2.0,3,777.300947
-3.0,4,777.377697
-2.0,3,777.443618
-3.0,4,777.532301
-1.0,2,777.576781
-3.0,4,777.665895
-3.0,4,777.766029
0.0,1,777.788823
0.0,1,777.811564
-3.0,4,777.902081
-2.0,3,777.97738
-2.0,3,778.043842
-3.0,4,778.132245
-2.0,3,778.20079
-3.0,4,778.300682
-2.0,3,778.366493
-3.0,4,778.454807
-1.0,2,778.498831
-3.0,4,778.597282
-1.0,2,778.641906
-3.0,4,778.731621
-2.0,3,778.798622
-2.0,3,778.874793
-3.0,4,778.963076
-2.0,3,779.029832
0.0,1,779.052725
-3.0,4,779.150787
-3.0,4,779.240757
-2.0,3,779.306806
-3.0,4,779.397699
-2.0,3,779.468559
-2.0,3,779.52221
0.0,1,779.540727
-1.0,2,779.576167
-1.0,2,779.620128
-2.0,3,779.675074
-2.0,3,779.728746
-2.0,3,779.784155
-2.0,3,779.847646
-1.0,2,779.885056
-2.0,3,779.939027
-1.0,2,779.977297
-1.0,2,780.02282
-2.0,3,780.078037
-1.0,2,780.11595
-1.0,2,780.152739
-2.0,3,780.217139
-2.0,3,780.2735
-3.0,4,780.348124
-1.0,2,780.384793
-1.0,2,780.431337
-1.0,2,780.471123
-2.0,3,780.536952
-2.0,3,780.60465
-2.0,3,780.677661
-2.0,3,780.74315
-2.0,3,780.810642
0.0,1,780.833175
-3.0,4,780.93173
-3.0,4,781.020399
-2.0,3,781.087183
-1.0,2,781.132478
-1.0,2,781.18412
-2.0,3,781.25175
-3.0,4,781.343816
-2.0,3,781.410822
-3.0,4,781.505896
-3.0,4,781.593492
0.0,1,781.616202
-2.0,3,781.685189
-1.0,2,781.738741
-3.0,4,781.831231
-3.0,4,781.920054
-2.0,3,781.988935
-1.0,2,782.042702
0.0,1,782.065904
-3.0,4,782.15445
-2.0,3,782.22069
-2.0,3,782.294801
-1.0,2,782.342356
-1.0,2,782.38675
-2.0,3,782.452669
-2.0,3,782.527356
-2.0,3,782.595463
0.0,1,782.618376
-3.0,4,782.708419
-2.0,3,782.784202
-2.0,3,782.851347
-1.0,2,782.896819
-2.0,3,782.963665
-2.0,3,783.037882
-3.0,4,783.127115
-3.0,4,783.217071
-1.0,2,783.261516
-3.0,4,783.359751
-2.0,3,783.430012
0.0,1,783.452986
-2.0,3,783.51813
-3.0,4,783.599247
-2.0,3,783.654352
-2.0,3,783.708041
-3.0,4,783.783558
-2.0,3,783.848565
-1.0,2,783.885478
-2.0,3,783.940711
-1.0,2,783.975763
-1.0,2,784.020436
-2.0,3,784.076138
-3.0,4,784.14777
0.0,1,784.166798
-1.0,2,784.211261
-1.0,2,784.250218
-2.0,3,784.304114
-3.0,4,784.382884
-2.0,3,784.448959
-4.0,5,784.547519
-2.0,3,784.615464
-3.0,4,784.703835
-1.0,2,784.828342
-1.0,2,784.870661
-2.0,3,784.937065
-1.0,2,784.981773
0.0,1,785.00942
-3.0,4,785.102643
-2.0,3,785.169006
-2.0,3,785.234576
-2.0,3,785.308168
-1.0,2,785.353769
-2.0,3,785.420629
-2.0,3,785.487567
0.0,1,785.518258
-3.0,4,785.60776
-3.0,4,785.698258
-1.0,2,785.742495
-1.0,2,785.79477
-2.0,3,785.862124
-1.0,2,785.90685
-2.0,3,785.975085
-2.0,3,786.051456
-2.0,3,786.117927
-2.0,3,786.183353
-1.0,2,786.229239
-1.0,2,786.28132
-3.0,4,786.371915
-3.0,4,786.461905
-2.0,3,786.530593
-3.0,4,786.628476
-2.0,3,786.697128
-3.0,4,786.78553
-2.0,3,786.859761
-2.0,3,786.938253
-2.0,3,787.01287
-2.0,3,787.080871
-1.0,2,787.125478
-1.0,2,787.178828
-1.0,2,787.224592
-2.0,3,787.291247
-2.0,3,787.362039
0.0,1,787.396096
-3.0,4,787.494582
-2.0,3,787.565237
-1.0,2,787.609166
-1.0,2,787.668008
-2.0,3,787.728094
-3.0,4,787.805121
0.0,1,787.828426
-1.0,2,787.87758
-1.0,2,787.916809
-2.0,3,787.976931
-1.0,2,788.027241
-1.0,2,788.07577
-2.0,3,788.141193
-2.0,3,788.20238
-2.0,3,788.269122
-2.0,3,788.347199
-1.0,2,788.390282
-2.0,3,788.451336
-3.0,4,788.536135
-1.0,2,788.593132
-1.0,2,788.649628
-2.0,3,788.723194
-2.0,3,788.795945
0.0,1,788.828198
-1.0,2,788.883175
-2.0,3,788.961679
-3.0,4,789.077288
-1.0,2,789.13678
-1.0,2,789.191206
-3.0,4,789.293893
-1.0,2,789.35071
-1.0,2,789.41248
-2.0,3,789.494828
-3.0,4,789.606075
-2.0,3,789.683602
-2.0,3,789.768911
-2.0,3,789.84414
-2.0,3,789.916571
0.0,1,789.943256
-2.0,3,790.029928
-2.0,3,790.107091
-2.0,3,790.213642
0.0,1,790.239151
-2.0,3,790.316771
-2.0,3,790.417593
-1.0,2,790.475494
-1.0,2,790.536517
0.0,1,790.573505
-2.0,3,790.664567
-2.0,3,790.761756
-2.0,3,790.875746
-2.0,3,790.980092
-1.0,2,791.048858
-1.0,2,791.148257
-2.0,3,791.247739
-3.0,4,791.373579
0.0,1,791.433393
-3.0,4,791.533835
-2.0,3,791.608232
-2.0,3,791.697615
-2.0,3,791.767344
-3.0,4,791.877256
-3.0,4,791.989952
-3.0,4,792.212865
-1.0,2,792.26256
-2.0,3,792.336176
-2.0,3,792.427088
-2.0,3,792.538099
-5.0,6,792.720994
-1.0,2,792.779544
0.0,1,792.809349
-1.0,2,792.872994
-1.0,2,792.934643
0.0,1,792.962296
-3.0,4,793.116587
-1.0,2,793.194718
-1.0,2,793.252776
-1.0,2,793.300846
-3.0,4,793.398923
-2.0,3,793.488297
-2.0,3,793.573024
0.0,1,793.603321
-2.0,3,793.684478
-1.0,2,793.74376
-2.0,3,793.825587
-2.0,3,793.913114
-1.0,2,793.966513
-1.0,2,794.027707
-1.0,2,794.084444
-2.0,3,794.162317
-2.0,3,794.242274
-1.0,2,794.307242
-1.0,2,794.361434
-2.0,3,794.446599
-2.0,3,794.538402
-2.0,3,794.624504
-1.0,2,794.676603
-1.0,2,794.733226
-2.0,3,794.808632
-1.0,2,794.867737
-1.0,2,794.919715
-2.0,3,794.994698
-2.0,3,795.073117
-1.0,2,795.122897
-1.0,2,795.173257
-2.0,3,795.249237
-1.0,2,795.302473
-1.0,2,795.358617
-2.0,3,795.430624
-2.0,3,795.500351
-1.0,2,795.545023
0.0,1,795.574386
-2.0,3,795.652924
-3.0,4,795.747692
-3.0,4,795.853499
0.0,1,795.910462
-1.0,2,796.000699
0.0,1,796.04676
-2.0,3,796.171906
-1.0,2,796.248642
-2.0,3,796.356782
-3.0,4,796.49217
-3.0,4,796.607645
-3.0,4,796.759213
-2.0,3,796.85067
-2.0,3,796.926969
-1.0,2,796.974447
0.0,1,797.012695
-2.0,3,797.08388
-2.0,3,797.151808
-3.0,4,797.243772
-1.0,2,797.296806
-1.0,2,797.342626
-2.0,3,797.412549
0.0,1,797.43881
-2.0,3,797.521089
-2.0,3,797.634518
-2.0,3,797.767731
-2.0,3,797.838818
-1.0,2,797.898067
-1.0,2,797.947027
-2.0,3,798.021395
-3.0,4,798.125456
-1.0,2,798.193409
-2.0,3,798.274112
-1.0,2,798.324714
0.0,1,798.350102
0.0,1,798.38443
-2.0,3,798.457878
-2.0,3,798.532327
-2.0,3,798.606413
-2.0,3,798.688104
-2.0,3,798.756198
-1.0,2,798.801092
-1.0,2,798.846703
-3.0,4,798.943717
-1.0,2,798.996902
-2.0,3,799.061955
-2.0,3,799.136602
-1.0,2,799.199863
-3.0,4,799.291699
-3.0,4,799.381259
-2.0,3,799.463046
-1.0,2,799.518358
-2.0,3,799.593989
-1.0,2,799.647434
-1.0,2,799.699731
-2.0,3,799.78371
-2.0,3,799.854191
0.0,1,799.877527
-1.0,2,799.92338
0.0,1,799.958776
-1.0,2,800.005193
-2.0,3,800.071495
-3.0,4,800.17406
-2.0,3,800.2488
-3.0,4,800.346242
-1.0,2,800.391213
-1.0,2,800.437344
-2.0,3,800.515069
-3.0,4,800.606086
0.0,1,800.629576
-2.0,3,800.703687
-2.0,3,800.780516
-2.0,3,800.854006
-3.0,4,800.95112
-3.0,4,801.050889
-2.0,3,801.131734
-1.0,2,801.180399
-2.0,3,801.258173
-3.0,4,801.380692
-2.0,3,801.471268
-2.0,3,801.556463
-2.0,3,801.627018
-2.0,3,801.700507
-2.0,3,801.786098
-3.0,4,801.875785
-2.0,3,801.945587
-1.0,2,801.990753
-2.0,3,802.068112
-2.0,3,802.144515
-2.0,3,802.216513
-1.0,2,802.265022
-1.0,2,802.31685
-2.0,3,802.383189
-3.0,4,802.476295
-2.0,3,802.560967
-4.0,5,802.718369
-2.0,3,802.795126
-2.0,3,802.867199
-3.0,4,802.964232
-1.0,2,803.01655
-1.0,2,803.06526
-2.0,3,803.135328
-1.0,2,803.181602
-2.0,3,803.282646
-1.0,2,803.334528
-3.0,4,803.438692
-2.0,3,803.51706
-2.0,3,803.599383
-1.0,2,803.651257
0.0,1,803.683392
-1.0,2,803.73638
-3.0,4,803.833296
-1.0,2,803.883173
-2.0,3,803.952605
-4.0,5,804.088048
-2.0,3,804.172597
-2.0,3,804.255124
-1.0,2,804.3073
-3.0,4,804.412745
-1.0,2,804.471372
-1.0,2,804.539301
-2.0,3,804.617247
-2.0,3,804.692653
-3.0,4,804.808212
-1.0,2,804.857533
-3.0,4,804.952617
-1.0,2,805.013
-3.0,4,805.134826
-2.0,3,805.218257
-2.0,3,805.28739
-2.0,3,805.357391
0.0,1,805.388809
-2.0,3,805.473636
-2.0,3,805.542161
-1.0,2,805.598102
-1.0,2,805.650738
-2.0,3,805.728688
-2.0,3,805.799468
-2.0,3,805.867454
-2.0,3,805.950541
-2.0,3,806.270922
-2.0,3,806.339474
-1.0,2,806.386267
-1.0,2,806.43962
-3.0,4,806.533045
-1.0,2,806.577951
-2.0,3,806.647067
-2.0,3,806.730886
0.0,1,806.757528
-2.0,3,806.834157
-1.0,2,806.898228
-1.0,2,806.950393
-3.0,4,807.055275
-2.0,3,807.177716
-2.0,3,807.267265
-2.0,3,807.348146
-1.0,2,807.3993
0.0,1,807.421956
-1.0,2,807.478434
-1.0,2,807.538276
-2.0,3,807.623909
-1.0,2,807.67985
-2.0,3,807.793005
-2.0,3,807.904734
-2.0,3,808.0321
-3.0,4,808.152141
-2.0,3,808.23546
-3.0,4,808.358576
0.0,1,808.387572
-2.0,3,808.486789
-2.0,3,808.567491
0.0,1,808.606923
-2.0,3,808.695828
-1.0,2,808.754433
-2.0,3,808.848774
-2.0,3,808.946778
-3.0,4,809.066734
-3.0,4,809.189696
-1.0,2,809.249415
-2.0,3,809.429761
-3.0,4,809.572052
-4.0,5,809.736986
-1.0,2,809.790153
-3.0,4,809.951127
-3.0,4,810.129194
-3.0,4,810.301613
-1.0,2,810.362967
-2.0,3,810.489384
-1.0,2,810.573995
-2.0,3,810.711497
-3.0,4,810.832689
-3.0,4,810.960607
-2.0,3,811.072428
-1.0,2,811.134115
-3.0,4,811.246554
-2.0,3,811.322276
-1.0,2,811.369112
-1.0,2,811.419623
-3.0,4,811.526271
-2.0,3,811.602731
-2.0,3,811.672422
-2.0,3,811.74159
-1.0,2,811.79009
-2.0,3,811.866453
-3.0,4,811.960714
-3.0,4,812.0535
-1.0,2,812.103618
-2.0,3,812.184397
-2.0,3,812.257475
-2.0,3,812.329042
-2.0,3,812.404233
-1.0,2,812.457195
-1.0,2,812.505899
-3.0,4,812.599812
-3.0,4,812.701287
-2.0,3,812.779775
-1.0,2,812.827599
-3.0,4,812.945023
-3.0,4,813.063358
-2.0,3,813.150382
-2.0,3,813.23294
-1.0,2,813.281843
-2.0,3,813.35728
-2.0,3,813.435524
-4.0,5,813.551929
-2.0,3,813.627531
0.0,1,813.653217
0.0,1,813.684378
0.0,1,813.710508
-3.0,4,813.806817
-1.0,2,813.854506
-2.0,3,813.932516
-3.0,4,814.030052
-2.0,3,814.101846
-3.0,4,814.201764
-3.0,4,814.326395
-3.0,4,814.437056
-4.0,5,814.571665
-1.0,2,814.622418
0.0,1,814.659691
-3.0,4,814.769528
-2.0,3,814.851656
-2.0,3,814.991777
-2.0,3,815.083732
-3.0,4,815.178431
-1.0,2,815.22681
-2.0,3,815.299697
-3.0,4,815.406033
-2.0,3,815.480939
-2.0,3,815.553051
-2.0,3,815.625527
-2.0,3,815.70375
-2.0,3,815.775879
-2.0,3,815.847719
-1.0,2,815.894358
-2.0,3,815.971612
-1.0,2,816.020228
-2.0,3,816.092074
-2.0,3,816.164273
-2.0,3,816.240857
-1.0,2,816.286912
-3.0,4,816.379737
-1.0,2,816.426744
-1.0,2,816.481506
-1.0,2,816.529703
-1.0,2,816.579256
-2.0,3,816.653423
-1.0,2,816.720277
-1.0,2,816.782331
-2.0,3,816.861195
-3.0,4,816.964774
-3.0,4,817.071427
-3.0,4,817.166474
0.0,1,817.368193
-1.0,2,817.419429
0.0,1,817.453314
-2.0,3,817.530079
-3.0,4,817.624328
-2.0,3,817.699446
-2.0,3,817.78141
-2.0,3,817.856882
-1.0,2,817.905844
-3.0,4,818.013602
-2.0,3,818.104451
-1.0,2,818.153569
-2.0,3,818.227286
-3.0,4,818.332546
-2.0,3,818.41734
-1.0,2,818.466592
-1.0,2,818.515417
0.0,1,818.540675
-3.0,4,818.642377
-2.0,3,818.715467
-1.0,2,818.76265
-2.0,3,818.836009
-4.0,5,818.967662
-2.0,3,819.041213
-1.0,2,819.090135
-2.0,3,819.163061
-1.0,2,819.218098
-2.0,3,819.288209
0.0,1,819.312871
-2.0,3,819.384704
-2.0,3,819.466113
-2.0,3,819.536856
-2.0,3,819.607794
-2.0,3,819.679338
-2.0,3,819.760611
-3.0,4,819.852813
-2.0,3,819.92292
-2.0,3,819.993707
-1.0,2,820.051123
-2.0,3,820.13429
-2.0,3,820.214121
-1.0,2,820.264169
-4.0,5,820.391569
-2.0,3,820.461054
-2.0,3,820.532597
-2.0,3,820.602636
-1.0,2,820.655879
-2.0,3,820.727095
-1.0,2,820.775763
-3.0,4,820.869246
-2.0,3,820.94913
0.0,1,820.973472
-3.0,4,821.067761
-1.0,2,821.115799
-1.0,2,821.168607
-1.0,2,821.217205
-2.0,3,821.288625
-2.0,3,821.361661
-2.0,3,821.43816
-1.0,2,821.484235
-4.0,5,821.613477
-2.0,3,821.693501
-2.0,3,821.781943
-2.0,3,821.865214
-3.0,4,821.975953
-2.0,3,822.05273
0.0,1,822.085451
-1.0,2,822.138102
-2.0,3,822.21319
-2.0,3,822.289356
-3.0,4,822.407443
-1.0,2,822.465859
-2.0,3,822.550032
-2.0,3,822.632726
-1.0,2,822.693067
-3.0,4,822.787936
-3.0,4,822.886429
-1.0,2,822.93724
-3.0,4,823.039607
-2.0,3,823.112654
-2.0,3,823.18725
-1.0,2,823.242374
-1.0,2,823.315068
-1.0,2,823.380036
0.0,1,823.411427
-2.0,3,823.494674
0.0,1,823.522303
-1.0,2,823.570374
-1.0,2,823.617233
-1.0,2,823.663372
-2.0,3,823.740765
-1.0,2,823.787276
-2.0,3,823.858785
-3.0,4,823.952248
-3.0,4,824.051883
-1.0,2,824.100936
-3.0,4,824.19442
0.0,1,824.218961
-1.0,2,824.273088
-1.0,2,824.320397
-3.0,4,824.413746
-3.0,4,824.510048
-3.0,4,824.609915
-3.0,4,824.703446
-1.0,2,824.751463
-1.0,2,824.797932
-2.0,3,824.874756
-1.0,2,824.923693
-1.0,2,824.971681
-1.0,2,825.019234
-1.0,2,825.07285
-3.0,4,825.166252
-2.0,3,825.235782
-2.0,3,825.306896
-3.0,4,825.407139
-3.0,4,825.500301
-3.0,4,825.605495
0.0,1,825.630663
0.0,1,825.664619
-2.0,3,825.746434
-2.0,3,825.814381
-2.0,3,825.884806
-1.0,2,825.942023
-1.0,2,825.989347
-3.0,4,826.087133
-3.0,4,826.183492
-2.0,3,826.264554
-1.0,2,826.320959
-2.0,3,826.418879
-2.0,3,826.506322
-2.0,3,826.58493
-2.0,3,826.655212
-3.0,4,826.762981
-2.0,3,826.854772
-2.0,3,826.965004
-2.0,3,827.068547
-1.0,2,827.131833
-2.0,3,827.222874
-3.0,4,827.331352
-4.0,5,827.460488
-3.0,4,827.561011
-1.0,2,827.645289
0.0,1,827.680406
-3.0,4,827.782716
